series,ts,value,max,twd,gro_yr
92223490,2023-03-24T08:00:00Z,0,0,0,0
92223490,2023-03-24T08:15:00Z,0,0,0,0
92223490,2023-03-24T08:30:00Z,0,0,0,0
92223490,2023-03-24T08:45:00Z,0,0,0,0
92223490,2023-03-24T09:00:00Z,0,0,0,0
92223490,2023-03-24T09:15:00Z,0,0,0,0
92223490,2023-03-24T09:30:00Z,0,0,0,0
92223490,2023-03-24T09:45:00Z,0,0,0,0
92223490,2023-03-24T10:00:00Z,0,0,0,0
92223490,2023-03-24T10:15:00Z,0,0,0,0
92223490,2023-03-24T10:30:00Z,0,0,0,0
92223490,2023-03-24T10:45:00Z,0,0,0,0
92223490,2023-03-24T11:00:00Z,0,0,0,0
92223490,2023-03-24T11:15:00Z,0,0,0,0
92223490,2023-03-24T11:30:00Z,0,0,0,0
92223490,2023-03-24T11:45:00Z,0,0,0,0
92223490,2023-03-24T12:00:00Z,0,0,0,0
92223490,2023-03-24T12:15:00Z,0,0,0,0
92223490,2023-03-24T12:30:00Z,0,0,0,0
92223490,2023-03-24T12:45:00Z,0,0,0,0
92223490,2023-03-24T13:00:00Z,0,0,0,0
92223490,2023-03-24T13:15:00Z,0,0,0,0
92223490,2023-03-24T13:30:00Z,0,0,0,0
92223490,2023-03-24T13:45:00Z,0,0,0,0
92223490,2023-03-24T14:00:00Z,0,0,0,0
92223490,2023-03-24T14:15:00Z,0,0,0,0
92223490,2023-03-24T14:30:00Z,0,0,0,0
92223490,2023-03-24T14:45:00Z,0,0,0,0
92223490,2023-03-24T15:00:00Z,0,0,0,0
92223490,2023-03-24T15:15:00Z,0,0,0,0
92223490,2023-03-24T15:30:00Z,0,0,0,0
92223490,2023-03-24T15:45:00Z,0,0,0,0
92223490,2023-03-24T16:00:00Z,0,0,0,0
92223490,2023-03-24T16:15:00Z,0,0,0,0
92223490,2023-03-24T16:30:00Z,0,0,0,0
92223490,2023-03-24T16:45:00Z,0,0,0,0
92223490,2023-03-24T17:00:00Z,0,0,0,0
92223490,2023-03-24T17:15:00Z,0,0,0,0
92223490,2023-03-24T17:30:00Z,0,0,0,0
92223490,2023-03-24T17:45:00Z,0,0,0,0
92223490,2023-03-24T18:00:00Z,0,0,0,0
92223490,2023-03-24T18:15:00Z,0,0,0,0
92223490,2023-03-24T18:30:00Z,0,0,0,0
92223490,2023-03-24T18:45:00Z,0,0,0,0
92223490,2023-03-24T19:00:00Z,0,0,0,0
92223490,2023-03-24T19:15:00Z,0,0,0,0
92223490,2023-03-24T19:30:00Z,0,0,0,0
92223490,2023-03-24T19:45:00Z,0,0,0,0
92223490,2023-03-24T20:00:00Z,0,0,0,0
92223490,2023-03-24T20:15:00Z,1,1,0,1
92223490,2023-03-24T20:30:00Z,1,1,0,1
92223490,2023-03-24T20:45:00Z,1,1,0,1
92223490,2023-03-24T21:00:00Z,1,1,0,1
92223490,2023-03-24T21:15:00Z,1,1,0,1
92223490,2023-03-24T21:30:00Z,1,1,0,1
92223490,2023-03-24T21:45:00Z,1,1,0,1
92223490,2023-03-24T22:00:00Z,1,1,0,1
92223490,2023-03-24T22:15:00Z,1,1,0,1
92223490,2023-03-24T22:30:00Z,0,1,1,1
92223490,2023-03-24T22:45:00Z,1,1,0,1
92223490,2023-03-24T23:00:00Z,1,1,0,1
92223490,2023-03-24T23:15:00Z,1,1,0,1
92223490,2023-03-24T23:30:00Z,1,1,0,1
92223490,2023-03-24T23:45:00Z,1,1,0,1
92223490,2023-03-25T00:00:00Z,1,1,0,1
92223490,2023-03-25T00:15:00Z,1,1,0,1
92223490,2023-03-25T00:30:00Z,1,1,0,1
92223490,2023-03-25T00:45:00Z,1,1,0,1
92223490,2023-03-25T01:00:00Z,1,1,0,1
92223490,2023-03-25T01:15:00Z,1,1,0,1
92223490,2023-03-25T01:30:00Z,1,1,0,1
92223490,2023-03-25T01:45:00Z,1,1,0,1
92223490,2023-03-25T02:00:00Z,1,1,0,1
92223490,2023-03-25T02:15:00Z,1,1,0,1
92223490,2023-03-25T02:30:00Z,1,1,0,1
92223490,2023-03-25T02:45:00Z,1,1,0,1
92223490,2023-03-25T03:00:00Z,2,2,0,2
92223490,2023-03-25T03:15:00Z,2,2,0,2
92223490,2023-03-25T03:30:00Z,1,2,1,2
92223490,2023-03-25T03:45:00Z,1,2,1,2
92223490,2023-03-25T04:00:00Z,1,2,1,2
92223490,2023-03-25T04:15:00Z,1,2,1,2
92223490,2023-03-25T04:30:00Z,2,2,0,2
92223490,2023-03-25T04:45:00Z,2,2,0,2
92223490,2023-03-25T05:00:00Z,2,2,0,2
92223490,2023-03-25T05:15:00Z,2,2,0,2
92223490,2023-03-25T05:30:00Z,2,2,0,2
92223490,2023-03-25T05:45:00Z,2,2,0,2
92223490,2023-03-25T06:00:00Z,2,2,0,2
92223490,2023-03-25T06:15:00Z,2,2,0,2
92223490,2023-03-25T06:30:00Z,2,2,0,2
92223490,2023-03-25T06:45:00Z,2,2,0,2
92223490,2023-03-25T07:00:00Z,2,2,0,2
92223490,2023-03-25T07:15:00Z,2,2,0,2
92223490,2023-03-25T07:30:00Z,1,2,1,2
92223490,2023-03-25T07:45:00Z,1,2,1,2
92223490,2023-03-25T08:00:00Z,1,2,1,2
92223490,2023-03-25T08:15:00Z,1,2,1,2
92223490,2023-03-25T08:30:00Z,1,2,1,2
92223490,2023-03-25T08:45:00Z,1,2,1,2
92223490,2023-03-25T09:00:00Z,1,2,1,2
92223490,2023-03-25T09:15:00Z,1,2,1,2
92223490,2023-03-25T09:30:00Z,0,2,2,2
92223490,2023-03-25T09:45:00Z,0,2,2,2
92223490,2023-03-25T10:00:00Z,0,2,2,2
92223490,2023-03-25T10:15:00Z,0,2,2,2
92223490,2023-03-25T10:30:00Z,0,2,2,2
92223490,2023-03-25T10:45:00Z,-1,2,3,2
92223490,2023-03-25T11:00:00Z,-1,2,3,2
92223490,2023-03-25T11:15:00Z,-1,2,3,2
92223490,2023-03-25T11:30:00Z,-1,2,3,2
92223490,2023-03-25T11:45:00Z,-1,2,3,2
92223490,2023-03-25T12:00:00Z,-1,2,3,2
92223490,2023-03-25T12:15:00Z,-1,2,3,2
92223490,2023-03-25T12:30:00Z,-1,2,3,2
92223490,2023-03-25T12:45:00Z,-1,2,3,2
92223490,2023-03-25T13:00:00Z,-1,2,3,2
92223490,2023-03-25T13:15:00Z,-1,2,3,2
92223490,2023-03-25T13:30:00Z,-2,2,4,2
92223490,2023-03-25T13:45:00Z,-2,2,4,2
92223490,2023-03-25T14:00:00Z,-2,2,4,2
