ts,soil.temp,surface.temp,air.temp,vwc
2022-03-16T05:30:00Z,10.34375,8.53125,7.515625,0.19900199452242465
2022-03-16T05:45:00Z,10.296875,8.59375,8.109375,0.1991494793074089
2022-03-16T06:00:00Z,10.28125,8.609375,7.953125,0.19928345939883177
2022-03-16T06:15:00Z,10.28125,8.484375,7.5625,0.19934693208958887
2022-03-16T06:30:00Z,10.265625,8.578125,8.15625,0.19941745113536988
2022-03-16T06:45:00Z,10.25,8.640625,8.109375,0.19955135598054335
2022-03-16T07:00:00Z,10.203125,8.5,7.546875,0.1996354794406442
2022-03-16T07:15:00Z,10.1875,8.390625,7.4375,0.1996420713947849
2022-03-16T07:30:00Z,10.171875,8.34375,7.421875,0.19977587094599575
2022-03-16T07:45:00Z,10.15625,8.34375,7.375,0.19984653247274212
2022-03-16T08:00:00Z,10.125,8.46875,7.78125,0.19992340682057624
2022-03-16T08:15:00Z,10.109375,8.65625,8.15625,0.20012100113788123
2022-03-16T08:30:00Z,10.09375,8.890625,8.546875,0.2002549675947864
2022-03-16T08:45:00Z,10.09375,9.0625,8.765625,0.2003819745237292
2022-03-16T09:00:00Z,10.078125,9.265625,8.984375,0.20045222664704443
2022-03-16T09:15:00Z,10.078125,9.578125,9.609375,0.2006429158390088
2022-03-16T09:30:00Z,10.078125,9.953125,10.140625,0.2006429158390088
2022-03-16T09:45:00Z,10.078125,10.375,10.796875,0.20076992107587405
2022-03-16T10:00:00Z,10.0625,10.796875,11.421875,0.20090411152224624
2022-03-16T10:15:00Z,10.09375,11.296875,12.28125,0.2010172923173405
2022-03-16T10:30:00Z,10.09375,11.859375,13.21875,0.2010809039975307
2022-03-16T10:45:00Z,10.109375,12.296875,13.75,0.20120117269427248
2022-03-16T11:00:00Z,10.125,12.625,14,0.2011308273622827
2022-03-16T11:15:00Z,10.15625,12.921875,14.359375,0.200989925948253
2022-03-16T11:30:00Z,10.21875,13.28125,14.796875,0.20096271140410255
2022-03-16T11:45:00Z,10.265625,13.453125,14.890625,0.20087873796256422
2022-03-16T12:00:00Z,10.3125,13.65625,15.171875,0.2007310187376901
2022-03-16T12:15:00Z,10.34375,13.96875,15.640625,0.20065388322530875
2022-03-16T12:30:00Z,10.390625,14.40625,16.1875,0.20056952318332855
2022-03-16T12:45:00Z,10.4375,14.71875,16.5,0.2004858727620672
