ts,temp,VWC
2023-03-14T12:15:00Z,22.104166666666668,0
2023-03-14T12:30:00Z,22.1875,0
2023-03-14T12:45:00Z,22.25,0
2023-03-14T13:00:00Z,22.25,0
2023-03-14T13:15:00Z,22.166666666666668,0
2023-03-14T13:30:00Z,22.916666666666668,0
2023-03-14T13:45:00Z,22.208333333333332,0
2023-03-14T14:00:00Z,23.354166666666668,0
2023-03-14T14:15:00Z,22.708333333333332,0
2023-03-14T14:30:00Z,20.25,0
2023-03-14T14:45:00Z,18.458333333333332,0
2023-03-14T15:00:00Z,17.791666666666668,0
2023-03-14T15:15:00Z,17.395833333333332,0
2023-03-14T15:30:00Z,17,0
2023-03-14T15:45:00Z,16.520833333333332,0
2023-03-14T16:00:00Z,16.104166666666668,0
2023-03-14T16:15:00Z,15.604166666666666,0
2023-03-14T16:30:00Z,16.104166666666668,0
2023-03-14T16:45:00Z,16.625,0
2023-03-14T17:00:00Z,16.895833333333332,0
2023-03-14T17:15:00Z,17.020833333333332,0
2023-03-14T17:30:00Z,17.229166666666668,0
2023-03-14T17:45:00Z,17.291666666666668,0
2023-03-14T18:00:00Z,17.333333333333332,0
2023-03-14T18:15:00Z,17.354166666666668,0
2023-03-14T18:30:00Z,17.375,0
2023-03-14T18:45:00Z,17.291666666666668,0
2023-03-14T19:00:00Z,17.291666666666668,0
2023-03-14T19:15:00Z,17.125,0
2023-03-14T19:30:00Z,16.8125,0
2023-03-14T19:45:00Z,16.791666666666668,0
2023-03-14T20:00:00Z,16.854166666666668,0
2023-03-14T20:15:00Z,16.9375,0
2023-03-14T20:30:00Z,17,0
2023-03-14T20:45:00Z,16.708333333333332,0
2023-03-14T21:00:00Z,15.854166666666666,0
2023-03-14T21:15:00Z,15.291666666666666,0
2023-03-14T21:30:00Z,15.145833333333334,0
2023-03-14T21:45:00Z,15.166666666666666,0
2023-03-14T22:00:00Z,15.354166666666666,0
2023-03-14T22:15:00Z,15.541666666666666,0
2023-03-14T22:30:00Z,15.791666666666666,0
2023-03-14T22:45:00Z,16.125,0
2023-03-14T23:00:00Z,16.416666666666668,0
2023-03-14T23:15:00Z,16.416666666666668,0
2023-03-14T23:30:00Z,15.75,0
2023-03-14T23:45:00Z,15.333333333333334,0
2023-03-15T00:00:00Z,14.8125,0
2023-03-15T00:15:00Z,14.416666666666666,0
2023-03-15T00:30:00Z,14.125,0
2023-03-15T00:45:00Z,13.854166666666666,0
2023-03-15T01:00:00Z,13.666666666666666,0
2023-03-15T01:15:00Z,13.4375,0
2023-03-15T01:30:00Z,13.145833333333334,0
2023-03-15T01:45:00Z,12.833333333333334,0
2023-03-15T02:00:00Z,12.520833333333334,0
2023-03-15T02:15:00Z,12.208333333333334,0
2023-03-15T02:30:00Z,11.291666666666666,0
2023-03-15T02:45:00Z,11.854166666666666,0
2023-03-15T03:00:00Z,12.583333333333334,0
2023-03-15T03:15:00Z,13.395833333333334,0
2023-03-15T03:30:00Z,14.208333333333334,0
2023-03-15T03:45:00Z,14.8125,0
2023-03-15T04:00:00Z,15,0
2023-03-15T04:15:00Z,15.020833333333334,0
2023-03-15T04:30:00Z,14.895833333333334,0
2023-03-15T04:45:00Z,14.958333333333334,0
2023-03-15T05:00:00Z,15.354166666666666,0
2023-03-15T05:15:00Z,14.479166666666666,0
2023-03-15T05:30:00Z,13.833333333333334,0
2023-03-15T05:45:00Z,13.583333333333334,0
2023-03-15T06:00:00Z,13.875,0
2023-03-15T06:15:00Z,13.625,0
2023-03-15T06:30:00Z,13.541666666666666,0
2023-03-15T06:45:00Z,13.541666666666666,0
2023-03-15T07:00:00Z,13.5,0
2023-03-15T07:15:00Z,13.416666666666666,0
2023-03-15T07:30:00Z,13.291666666666666,0
2023-03-15T07:45:00Z,13.291666666666666,0
2023-03-15T08:00:00Z,13.25,0
2023-03-15T08:15:00Z,13.25,0
2023-03-15T08:30:00Z,13.25,0
2023-03-15T08:45:00Z,13.270833333333334,0
2023-03-15T09:00:00Z,13.479166666666666,0
2023-03-15T09:15:00Z,13.6875,0
2023-03-15T09:30:00Z,13.958333333333334,0
2023-03-15T09:45:00Z,14.208333333333334,0
2023-03-15T10:00:00Z,14.458333333333334,0
2023-03-15T10:15:00Z,14.5,0
2023-03-15T10:30:00Z,14.5,0
2023-03-15T10:45:00Z,15.083333333333334,0
2023-03-15T11:00:00Z,15.75,0
2023-03-15T11:15:00Z,16.229166666666668,0
2023-03-15T11:30:00Z,16.645833333333332,0
2023-03-15T11:45:00Z,17.291666666666668,0
2023-03-15T12:00:00Z,17.833333333333332,0
2023-03-15T12:15:00Z,18.416666666666668,0
2023-03-15T12:30:00Z,18.833333333333332,0
2023-03-15T12:45:00Z,19.041666666666668,0
2023-03-15T13:00:00Z,19.229166666666668,0
2023-03-15T13:15:00Z,19.479166666666668,0
2023-03-15T13:30:00Z,21.75,0
2023-03-15T13:45:00Z,21.916666666666668,0
2023-03-15T14:00:00Z,22.020833333333332,0
2023-03-15T14:15:00Z,22.104166666666668,0
2023-03-15T14:30:00Z,22.1875,0
2023-03-15T14:45:00Z,22.25,0
2023-03-15T15:00:00Z,22.333333333333332,0
2023-03-15T15:15:00Z,22.395833333333332,0
2023-03-15T15:30:00Z,22.458333333333332,0
2023-03-15T15:45:00Z,22.458333333333332,0
2023-03-15T16:00:00Z,22.5,0
2023-03-15T16:15:00Z,22.520833333333332,0
2023-03-15T16:30:00Z,22.5625,0
2023-03-15T16:45:00Z,22.604166666666668,0
2023-03-15T17:00:00Z,22.625,0
2023-03-15T17:15:00Z,22.625,0
