ts,soil.temp,surface.temp,air.temp,vwc
2023-03-23T13:00:00Z,7.875,13.75,18.0625,0.3341478336093419
2023-03-23T13:15:00Z,7.833333333333333,13.729166666666666,17.708333333333332,0.33533617975049645
2023-03-23T13:30:00Z,7.875,12.979166666666666,16.75,0.33613154320886607
2023-03-23T13:45:00Z,7.9375,12.645833333333334,16.5625,0.33673686901714983
2023-03-23T14:00:00Z,7.979166666666667,12.645833333333334,16.770833333333332,0.3372603681372951
2023-03-23T14:15:00Z,8,12.5625,16.625,0.3377921427463537
2023-03-23T14:30:00Z,8,12.458333333333334,16.458333333333332,0.338242009682626
2023-03-23T14:45:00Z,8,12.375,16.416666666666668,0.33869158232735785
2023-03-23T15:00:00Z,8.041666666666666,12.291666666666666,16.166666666666668,0.3389434720523001
2023-03-23T15:15:00Z,8.0625,12.291666666666666,16.270833333333332,0.33929521192380363
2023-03-23T15:30:00Z,8.083333333333334,12.291666666666666,16.166666666666668,0.3395555322749846
2023-03-23T15:45:00Z,8.083333333333334,12.166666666666666,15.708333333333334,0.3399145738492461
2023-03-23T16:00:00Z,8.083333333333334,12.020833333333334,15.354166666666666,0.340093685093192
2023-03-23T16:15:00Z,8.083333333333334,11.895833333333334,15.25,0.34045244958219023
2023-03-23T16:30:00Z,8.125,11.791666666666666,14.958333333333334,0.34061405766276465
2023-03-23T16:45:00Z,8.125,11.645833333333334,14.625,0.34088234600920214
2023-03-23T17:00:00Z,8.166666666666666,11.479166666666666,14.229166666666666,0.3410438065792885
2023-03-23T17:15:00Z,8.166666666666666,11.333333333333334,13.875,0.3411339036363527
2023-03-23T17:30:00Z,8.166666666666666,11.166666666666666,13.5,0.34140276251001855
2023-03-23T17:45:00Z,8.166666666666666,10.979166666666666,13.104166666666666,0.3415813343502162
2023-03-23T18:00:00Z,8.166666666666666,10.8125,12.791666666666666,0.34167059428371893
2023-03-23T18:15:00Z,8.145833333333334,10.645833333333334,12.520833333333334,0.3419476634623476
2023-03-23T18:30:00Z,8.145833333333334,10.5625,12.5,0.34212606205411983
2023-03-23T18:45:00Z,8.125,10.5,12.520833333333334,0.3422236360695143
2023-03-23T19:00:00Z,8.125,10.458333333333334,12.604166666666666,0.3424019307064031
2023-03-23T19:15:00Z,8.125,10.375,12.25,0.3424910520353374
2023-03-23T19:30:00Z,8.125,10.270833333333334,12.0625,0.3425817157443496
2023-03-23T19:45:00Z,8.125,10.208333333333334,12.208333333333334,0.3433906685099974
2023-03-23T20:00:00Z,8.104166666666666,10.229166666666666,12.708333333333334,0.3509028549666636
2023-03-23T20:15:00Z,8.104166666666666,10.291666666666666,12.8125,0.3529372165859068
2023-03-23T20:30:00Z,8.083333333333334,10.229166666666666,12.333333333333334,0.35126650583806707
2023-03-23T20:45:00Z,8.0625,10.0625,11.791666666666666,0.3470028440773449
2023-03-23T21:00:00Z,8.0625,9.875,11.4375,0.3470918267861688
2023-03-23T21:15:00Z,8.0625,9.854166666666666,11.541666666666666,0.3481634271893004
2023-03-23T21:30:00Z,8.0625,9.770833333333334,11.541666666666666,0.3478059829058089
2023-03-23T21:45:00Z,8.020833333333334,9.75,11.3125,0.3477332636569991
2023-03-23T22:00:00Z,8,9.604166666666666,11.0625,0.3477412158542535
2023-03-23T22:15:00Z,8,9.583333333333334,11.1875,0.3505034115741823
2023-03-23T22:30:00Z,7.958333333333333,9.645833333333334,11.354166666666666,0.3583608091259407
2023-03-23T22:45:00Z,7.958333333333333,9.604166666666666,11.375,0.35555853269518073
2023-03-23T23:00:00Z,7.958333333333333,9.625,11.5625,0.35853849988866626
2023-03-23T23:15:00Z,7.958333333333333,9.458333333333334,10.916666666666666,0.3569628635096507
2023-03-23T23:30:00Z,7.958333333333333,9.395833333333334,10.75,0.355295838691533
2023-03-23T23:45:00Z,7.958333333333333,9.333333333333334,10.6875,0.3542396208271736
2023-03-24T00:00:00Z,7.9375,9.270833333333334,10.520833333333334,0.35539385834254006
2023-03-24T00:15:00Z,7.9375,9.229166666666666,10.645833333333334,0.3527465615879241
2023-03-24T00:30:00Z,7.916666666666667,9.1875,10.416666666666666,0.3537279026546125
2023-03-24T00:45:00Z,7.916666666666667,9.208333333333334,10.583333333333334,0.3544345374725339
2023-03-24T01:00:00Z,7.895833333333333,9.166666666666666,10.520833333333334,0.3533832184674015
2023-03-24T01:15:00Z,7.895833333333333,9.1875,10.520833333333334,0.35400213534745706
2023-03-24T01:30:00Z,7.875,9.104166666666666,10.3125,0.3507309260943635
2023-03-24T01:45:00Z,7.854166666666667,9.0625,10.229166666666666,0.3506503744208014
2023-03-24T02:00:00Z,7.854166666666667,9.020833333333334,10.229166666666666,0.35065007139793364
2023-03-24T02:15:00Z,7.854166666666667,8.916666666666666,9.875,0.3507387448189142
2023-03-24T02:30:00Z,7.8125,8.833333333333334,9.833333333333334,0.35066662890549766
2023-03-24T02:45:00Z,7.8125,8.8125,9.916666666666666,0.3506662602533115
2023-03-24T03:00:00Z,7.791666666666667,8.729166666666666,9.666666666666666,0.35067466700924643
2023-03-24T03:15:00Z,7.791666666666667,8.6875,9.479166666666666,0.3506742636985657
2023-03-24T03:30:00Z,7.791666666666667,8.625,9.4375,0.3506742636985657
2023-03-24T03:45:00Z,7.791666666666667,8.541666666666666,9.395833333333334,0.3507628851348421
2023-03-24T04:00:00Z,7.791666666666667,8.520833333333334,9.270833333333334,0.3506738257293889
2023-03-24T04:15:00Z,7.791666666666667,8.4375,9.125,0.35076242983694295
2023-03-24T04:30:00Z,7.770833333333333,8.375,9.145833333333334,0.350681755716637
